,date,volumeUSD,feesUSD,tvlUSD,txCount,feeTier
255,2022-01-15,357710942.2478986824839287104890902,178855.4711239493412419643552445446,251763007.3209145844535491540949063,3224,500.0
256,2022-01-16,375974453.4117262025644274866204085,187987.2267058631012822137433102035,252091256.0069382955319634172081465,3212,500.0
257,2022-01-17,639290578.9961833776404446334507795,319645.2894980916888202223167253893,259076672.280253622560927718420784,4681,500.0
258,2022-01-18,713891555.1351658324793224905135506,356945.7775675829162396612452567753,252778153.0334445530839759897214789,4851,500.0
259,2022-01-19,768132529.9968316968834953510915113,384066.2649984158484417476755457548,249496207.7420046720610057760842915,4917,500.0
260,2022-01-20,809952201.6770819782841731975670899,404976.1008385409891420865987835427,248490585.4028625216396978572345496,5209,500.0
261,2022-01-21,2114626244.122020741579618281974982,1057313.122061010370789809140987507,212101190.3660018606292192156675344,10153,500.0
262,2022-01-22,855403552.6149313586793584034169353,427701.7763074656793396792017084658,203686472.0030735038613218677516052,8846,500.0
263,2022-01-23,1398151377.901810613391812446580637,699075.6889509053066959062232903247,210309766.0196241211954932758667104,6422,500.0
264,2022-01-24,1668785376.966463579987449087650093,834392.6884832317899937245438250464,213745593.0274049271156944948959844,9274,500.0
265,2022-01-25,928393775.6626468930519685047878793,464196.887831323446525984252393941,212903638.5440519595688625076900756,6322,500.0
266,2022-01-26,1445639272.117553104101019269277551,722819.636058776552050509634638774,208335876.0634201260012995236570855,7451,500.0
267,2022-01-27,1106844420.752515355279885475295367,553422.2103762576776399427376476832,206047234.8601013419070270472876967,6350,500.0
268,2022-01-28,829655995.3822525578261620563525488,414827.9976911262789130810281762741,214605327.2194715209669737919842892,5288,500.0
269,2022-01-29,531738271.8324913612879814421912366,265869.1359162456806439907210956184,223907260.1610918519894589202588938,4255,500.0
270,2022-01-30,460188378.1112607745666840371630324,230094.1890556303872833420185815192,226463114.7663228985250421129921635,3909,500.0
271,2022-01-31,646312856.3450144753144177062949965,323156.4281725072376572088531474996,235814604.8627879886867178313992441,4914,500.0
272,2022-02-01,802079279.9059485819893201174520097,401039.6399529742909946600587260047,246615532.502905912034597137371989,4405,500.0
273,2022-02-02,734875826.0306577804353615714131668,367437.9130153288902176807857065839,244197451.0124061901440551163866989,4429,500.0
274,2022-02-03,732214709.4495264740454532975446694,366107.3547247632370227266487723383,244568470.7283890806350953717564797,4542,500.0
275,2022-02-04,584325262.8616473799022426071520432,292162.6314308236899511213035760217,192895785.5312149770750143530790561,4967,500.0
276,2022-02-05,688944926.5507708510064097221801344,344472.4632753854255032048610900691,269673134.0011570889341653904667815,4510,500.0
277,2022-02-06,539689284.0471775287262563183785569,269844.6420235887643631281591892776,295504169.9064063553058340805288914,3999,500.0
278,2022-02-07,652692389.9174933636749696927313769,326346.1949587466818374848463656845,297246588.2119906887317528368579114,4653,500.0
279,2022-02-08,669968485.409486144830123109362445,334984.2427047430724150615546812243,279478719.9386215503645339236163758,4635,500.0
280,2022-02-09,616111165.9825463552342439643563297,308055.582991273177617121982178166,307804876.7616551972100426538553567,4398,500.0
281,2022-02-10,1035496077.422755157659585675556822,517748.0387113775788297928377784146,283281322.5411041736791928214233086,5372,500.0
282,2022-02-11,1081674590.807831937006343995871673,540837.2954039159685031719979358377,283774630.1516871421141571520194812,6104,500.0
283,2022-02-12,641665321.8974117330870235217814971,320832.6609487058665435117608907475,280202945.2096367238335243012848778,4521,500.0
284,2022-02-13,418610812.0210111594849354151756565,209305.4060105055797424677075878289,277900109.0057945333918513567841068,4167,500.0
285,2022-02-14,536168460.0680155106442489982203679,268084.2300340077553221244991101834,309782038.4387262130615302657783829,4714,500.0
286,2022-02-15,658454873.426890342994434770644994,329227.4367134451714972173853224961,329168703.9576684691794931156034195,5006,500.0
287,2022-02-16,595586705.411132821022694790040052,297793.3527055664105113473950200248,329491250.0242026112545725679996816,4008,500.0
288,2022-02-17,960217848.9096396072471251965896307,480108.9244548198036235625982948146,308604162.4709138201000466951254866,5618,500.0
289,2022-02-18,789108201.4286751001634934308403865,394554.1007143375500817467154201941,299325983.7401247607920329759067329,4597,500.0
290,2022-02-19,441055295.7506594208902669936312867,220527.6478753297104451334968156451,289711544.7598041236099964714784237,4090,500.0
291,2022-02-20,794696345.9964376868676684758138505,397348.1729982188434338342379069257,278503323.1967317854764999238838942,5968,500.0
292,2022-02-21,1278156475.557206077777717648178431,639078.2377786030388888588240892197,274929946.3360726307897676684758769,5861,500.0
293,2022-02-22,909096204.0999747038861417279075627,454548.1020499873519430708639537833,280906882.1858152896607937105331272,6038,500.0
294,2022-02-23,824158433.640048847490613789862097,412079.2168200244237453068949310493,277760567.2441790144940788667503678,5148,500.0
295,2022-02-24,1752681691.563556443764591955835533,876340.8457817782218822959779177476,263271264.2342965274275733852357616,13078,500.0
296,2022-02-25,1160609581.118686072252041679525135,580304.7905593430361260208397625731,278825667.6336817893878335792737836,6598,500.0
297,2022-02-26,590941359.4575456657271657129425607,295470.6797287728328635828564712787,279359866.0114318342556113440619599,4938,500.0
298,2022-02-27,1052790095.614366383610184513057258,526395.0478071831918050922565286246,268589465.988440927032954612632432,6543,500.0
299,2022-02-28,1094220556.50741592218045848771687,547110.2782537079610902292438584329,282604937.6320411791339785504564436,6479,500.0
300,2022-03-01,1007460499.050934257857548317251587,503730.2495254671289287741586257944,299524867.0733429631404625402497222,7290,500.0
301,2022-03-02,1038364907.425473128552731105321552,519182.4537127365642763655526607735,303881171.2891646888737114900340878,6174,500.0
302,2022-03-03,659783990.8864501254273544296794882,329891.995443225062713677214839745,299025279.2042080515613350037365659,5969,500.0
303,2022-03-04,927547746.3715980712010661197575805,463773.8731857990356005330598787896,274220895.7192626495698442311333805,6855,500.0
304,2022-03-05,379861550.9564151718901204087169506,189930.7754782075859450602043584764,285111325.70260688357186628427919,4963,500.0
305,2022-03-06,480656188.884244290968646802000489,240328.0944421221454843234010002444,278143413.8862902613490711287715932,5222,500.0
306,2022-03-07,731413291.4016897544861396334267953,365706.6457008448772430698167133976,265102661.8421537409754231993442117,7505,500.0
307,2022-03-08,836170521.9786188312859528990311303,418085.2609893094156429764495155679,275551668.8951670553573505896963846,6586,500.0
308,2022-03-09,640663702.5560612412182738301264414,320331.8512780306206091369150632219,279934750.5319522929613110963427149,6728,500.0
309,2022-03-10,584497498.1884374486042247337995901,292248.7490942187243021123668997982,276659484.3797810962625517380456573,6655,500.0
310,2022-03-11,600739745.6243947566635276626380441,300369.8728121973783317638313190224,278511882.8585871905399746065034597,6475,500.0
311,2022-03-12,270321101.521400315299586871375527,135160.5507607001576497934356877659,283503617.7255947529137249327345735,4685,500.0
312,2022-03-13,435344952.2961390729972160907394187,217672.4761480695364986080453697082,282223237.887405834754696485887943,4946,500.0
313,2022-03-14,535375628.6487842939422591659502819,267687.814324392146971129582975141,286847234.5215072787664821152836562,5915,500.0
314,2022-03-15,497009735.8362240652021774102893434,248504.8679181120326010887051446726,285765164.2479968568409969121044343,5989,500.0
315,2022-03-16,814704875.4944415458054930519359552,407352.4377472207729027465259679814,285090681.7534433911636384170486979,6611,500.0
316,2022-03-17,527440038.3699089142212150831948292,263720.0191849544571106075415974147,293026123.3207170196684868137376971,6658,500.0
317,2022-03-18,662006983.2032347966781364670982673,331003.4916016173983390682335491321,303074829.6214043208862167606143791,7421,500.0
318,2022-03-19,467332570.9884308214567954598658955,233666.2854942154107283977299329451,309382185.6288681280685194528373088,5275,500.0
319,2022-03-20,540419643.7707171667616308908138209,270209.821885358583380815445406909,307760044.9072894018656961061121938,5412,500.0
320,2022-03-21,568496729.5994593705459463727503299,284248.3647997296852729731863751654,246081862.1545573035761215250252087,5158,500.0
321,2022-03-22,647406555.6335941942342842613076629,323703.2778167970971171421306538267,306117439.9558478176770204206163326,6000,500.0
322,2022-03-23,557255525.0607880092125174933908962,278627.7625303940046062587466954467,252584866.076041878377791593021312,5392,500.0
323,2022-03-24,781544030.2055394531882805261340248,390772.0151027697265941402630670139,312327254.183636850764022243068303,6636,500.0
324,2022-03-25,749069300.6889625256497145912113803,374534.6503444812628248572956056878,319872152.3187223658727455618483535,6605,500.0
325,2022-03-26,391444427.2597379769435736093141053,195722.2136298689884717868046570535,324962605.6759156344987546715639384,4439,500.0
326,2022-03-27,464778451.0391349667863350107365889,232389.2255195674833931675053682955,320912052.6537898091741850123047443,5178,500.0
327,2022-03-28,705561459.9244909685431520191498445,352780.7299622454842715760095749224,321241694.0869949168430921571342845,7625,500.0
328,2022-03-29,786787803.7226665008770784072791623,393393.9018613332504385392036395772,320536857.4397080120563979856362693,7089,500.0
329,2022-03-30,740441751.3121145236899797830803847,370220.8756560572618449898915401938,310783617.0155202940908912858837558,5614,500.0
330,2022-03-31,745254035.116990063738175911651284,372627.0175584950318690879558256432,299127670.0051016132750944809021287,5890,500.0
331,2022-04-01,726343361.9503231167301269687181417,363171.6809751615583650634843590709,303732473.3627509942600176559226446,6122,500.0
332,2022-04-02,708289271.5627966950577388404299726,354144.6357813983475288694202149895,306301142.9842734824700443880215711,5455,500.0
333,2022-04-03,511535084.6541155266237972928776409,255767.5423270577633118986464388207,311829285.2507874122351335603468787,4554,500.0
334,2022-04-04,748993269.200908532962712524151585,374496.6346004542664813562620757937,311221345.8148417320256386109731673,4997,500.0
335,2022-04-05,761878349.5053291070627486663474429,380939.174752664553531374333173725,311710303.3485002490727926187918215,4457,500.0
336,2022-04-06,1149108627.972469566753507907471945,574554.313986234783376753953735967,309015138.0241803675245814131825443,6630,500.0
337,2022-04-07,810552745.5390380401003878833365169,405276.3727695190200501939416682572,339104125.421064706420964913501425,5196,500.0
338,2022-04-08,897377264.4035556447904175431435828,448688.632201777822395208771571792,337309704.4672764797833192818341181,5365,500.0
339,2022-04-09,472795059.5101857111340232650524946,236397.5297550928555670116325262473,346910583.7436708537946590547321002,4107,500.0
340,2022-04-10,391228798.5635665825942095473519229,195614.3992817832912971047736759601,329109191.9852502217559461818168704,4187,500.0
341,2022-04-11,1339736713.138201922403071713297881,669868.3565691009612015358566489449,322926271.7097486251663289116626525,8041,500.0
342,2022-04-12,1056048642.751797841168456312440496,528024.3213758989205842281562202478,327948458.5959832351413531021240387,6202,500.0
343,2022-04-13,677929041.8672928823639105160788381,338964.5209336464411819552580394188,335044688.6969433880048003779960442,5450,500.0
344,2022-04-14,600717712.9061535336636024295551964,300358.8564530767668318012147775966,331261876.5957723565286587315639981,5174,500.0
345,2022-04-15,409653563.8712162411688634450851889,204826.7819356081205844317225425948,266081218.9502749521196396639926209,4153,500.0
346,2022-04-16,185275488.4033438712649671270339891,92637.74420167193563248356351699522,263511751.0196678614001680555148925,3586,500.0
347,2022-04-17,459984467.0120577534370411549933882,229992.233506028876718520577496693,256098607.3713196207792643709400055,4648,500.0
348,2022-04-18,594196474.8633866156550808829751291,297098.2374316933078275404414875635,261150687.1415151645545914355670034,6110,500.0
349,2022-04-19,412102997.0357820626648094463730188,206051.4985178910313324047231865102,260531253.5321719343926258144662935,4836,500.0
350,2022-04-20,502811530.9058975679156214169226748,251405.7654529487839578107084613381,270539948.0458011920113024909003471,5099,500.0
351,2022-04-21,557093585.1553100515890932816801222,278546.7925776550257945466408400614,262797364.0990993563068637848220527,5576,500.0
352,2022-04-22,489351931.3476658547222762875436529,244675.9656738329273611381437718244,261767037.1432569666843175685970054,5424,500.0
353,2022-04-23,207390712.830929012350026645110818,103695.3564154645061750133225554089,255740352.9636393261271845801105279,4715,500.0
354,2022-04-24,274783644.5992144833291168237441874,137391.8222996072416645584118720946,258629633.3590394174545618013994676,3902,500.0
355,2022-04-25,677821667.7274375396107799318770897,338910.8338637187698053899659385422,260930859.9810164412613029850883272,6214,500.0
356,2022-04-26,660164592.4408298591750896590413418,330082.2962204149295875448295206692,250951851.4475493542913277129562412,5508,500.0
357,2022-04-27,559845168.2324628585184811350641442,279922.5841162314292592405675320748,276971831.5040512491420416641412423,5299,500.0
358,2022-04-28,696617626.1295132676212718801274441,348308.8130647566338106359400637267,287625495.5699667147683253254228022,6271,500.0
359,2022-04-29,612577457.325556716312514166095912,306288.7286627783581562570830479566,270984515.1402774026918915060125742,7020,500.0
360,2022-04-30,624298853.1663712003704493461395376,312149.4265831856001852246730697701,286856036.3900403492423025382337334,7300,500.0
361,2022-05-01,623466833.6621300097429730352333484,311733.4168310650048714865176166706,293177443.7164289057715773394447875,5724,500.0
362,2022-05-02,711938149.4175308507631844364542809,355969.0747087654253815922182271387,306939386.7542527492210345328032167,5064,500.0
363,2022-05-03,781244384.293615748020429095284316,390622.1921468078740102145476421553,310192220.9694027657160490847154451,4518,500.0
364,2022-05-04,22715312.93778592145616058187172536,11357.65646889296072808029093586268,310435019.3027079439151069879346481,229,500.0
0,2021-05-04,0,0,0,3,3000.0
1,2021-05-05,2285046.965667814199635098139460355,6855.140897003442598905294418381059,16202699.26488494745751583633939135,359,3000.0
2,2021-05-06,44244152.67787542252999919349273893,132732.4580336262675899975804782162,55297640.59048639944624513256577793,1384,3000.0
3,2021-05-07,46760038.97683729271605282426090377,140280.1169305118781481584727827113,65462001.19061169214812180168399363,1054,3000.0
4,2021-05-08,55140845.63832031034967048954949849,165422.5369149609310490114686484951,65196409.53043091763535390912030953,636,3000.0
5,2021-05-09,71775884.4756197823276827416289245,215327.653426859346983048224886773,76892863.19822446864160881869693135,789,3000.0
6,2021-05-10,130547330.6007164555014878114717423,391641.9918021493665044634344152269,58899204.33659707583929219806535113,899,3000.0
7,2021-05-11,134269524.5374999129560736912719527,402808.5736124997388682210738158575,71966270.28681243344742831742336299,576,3000.0
8,2021-05-12,191956310.8140005537541760607816613,575868.932442001661262528182344985,65432686.4839588909381682341424532,962,3000.0
9,2021-05-13,380371164.2282852496386797921050421,1141113.492684855748916039376315118,83310267.2481921593149653245237163,1852,3000.0
10,2021-05-14,155814344.4354706218184068557461982,467443.0333064118654552205672385965,106515271.0953834336105279138746418,1110,3000.0
11,2021-05-15,235094672.6144188763900909233885194,705284.0178432566291702727701655558,120000500.5194753126089402354870636,1401,3000.0
12,2021-05-16,339435994.3764303675351625103951706,1018307.983129291102605487531185511,128208245.3052618294433430257308344,1700,3000.0
13,2021-05-17,333876151.7181544456244206829361279,1001628.455154463336873262048808379,122514951.9968970380332791891955635,2229,3000.0
14,2021-05-18,236860763.7893127436094243338929845,710582.2913679382308282730016789519,129855967.8005808621668598670692078,1664,3000.0
15,2021-05-19,702592323.3189890910460936249927037,2107776.969956967273138280874978089,98527723.28797423668603572788623255,4243,3000.0
16,2021-05-20,561661665.7690391195822037077348447,1684984.997307117358746611123204528,130519077.4117059207532118920253551,3461,3000.0
17,2021-05-21,532817554.7604319892488889309265887,1598452.664281295967746666792779764,140151624.037946906516756420439678,3445,3000.0
18,2021-05-22,356045848.3794661948378968540282415,1068137.545138398584513690562084726,147617281.7289100759135282482693357,3237,3000.0
19,2021-05-23,651459549.7896166173832137447039875,1954378.64936884985214964123411197,143256115.0746255456525766292193675,4267,3000.0
20,2021-05-24,561234856.0968609059950606649731699,1683704.568290582717985181994919505,199346270.0979027527802293324549475,3820,3000.0
21,2021-05-25,520244180.6165631610674919407059755,1560732.541849689483202475822117918,233845522.4882189452790025610656687,3497,3000.0
22,2021-05-26,448020967.1656071025211707781857587,1344062.901496821307563512334557273,303308332.8394450423422662410102711,3342,3000.0
23,2021-05-27,443116066.0239738513057336697809308,1329348.198071921553917201009342794,300371007.3610959892962487358510144,2797,3000.0
24,2021-05-28,534902821.9588141658426076263548005,1604708.465876442497527822879064406,325396476.6144895522721249274030552,3650,3000.0
25,2021-05-29,622834139.3679126454728491260212789,1868502.418103737936418547378063834,322666506.4443877727466573992342515,3246,3000.0
26,2021-05-30,482245022.2169038167542737476502067,1446735.066650711450262821242950614,344566504.6507961675331085849961922,2963,3000.0
27,2021-05-31,421176754.4560833015116371041427208,1263530.263368249904534911312428162,376729636.4986078375258158246370533,2954,3000.0
28,2021-06-01,395174155.8795821426776001171489115,1185522.467638746428032800351446724,392285202.6995831908210117187205791,2319,3000.0
29,2021-06-02,284492250.7259464403551309375450962,853476.7521778393210653928126352918,424086931.058460101733729288690635,1674,3000.0
30,2021-06-03,318584935.833900870278812183236316,955754.8075017026108364365497089485,421370725.399070530624228453946521,1485,3000.0
31,2021-06-04,451056112.1984951045537137903537136,1353168.336595485313661141371061134,429529638.5608618528882776159717628,1979,3000.0
32,2021-06-05,337586379.6421226081218770316120253,1012759.138926367824365631094836077,445251055.0954584711145853970898263,1637,3000.0
33,2021-06-06,179150642.0833744842391459797575353,537451.9262501234527174379392726049,446816837.6288443629276288057234036,1188,3000.0
34,2021-06-07,332849383.659621673726422464631632,998548.1509788650211792673938948967,428829286.5382595735259253348210842,1618,3000.0
35,2021-06-08,501956298.5223813320430946278878322,1505868.895567143996129283883663494,429613892.9087189047509034576448323,2507,3000.0
36,2021-06-09,395540767.7611002872087615271467381,1186622.303283300861626284581440206,443845055.0665407513263475352966057,2063,3000.0
37,2021-06-10,261673781.3336920010813549992873239,785021.3440010760032440649978619732,414900369.6508705307835589378411723,1670,3000.0
38,2021-06-11,230296646.6045981380608143614478516,690889.9398137944141824430843435552,394196475.5755204540209912664744439,1817,3000.0
39,2021-06-12,189027293.9568726242394142959193493,567081.8818706178727182428877580469,386616813.7272828361920525145653613,1521,3000.0
40,2021-06-13,194021409.9910310402773872022890046,582064.229973093120832161606867013,402557950.2938353505775526492036081,1383,3000.0
41,2021-06-14,199602663.646565309465500794432194,598807.9909396959283965023832965812,399689482.2630359734371377837276883,1431,3000.0
42,2021-06-15,170351172.2374712276366501090684943,511053.5167124136829099503272054829,388819198.0182499060547428502380685,1456,3000.0
43,2021-06-16,171816021.9075005202739288791433185,515448.0657225015608217866374299576,365628058.5013017393389801400769855,1367,3000.0
44,2021-06-17,154707294.5166254666508338058506715,464121.8835498763999525014175520136,366428207.4143364923976216967779601,1682,3000.0
45,2021-06-18,181995417.5378933401948725573579338,545986.2526136800205846176720738014,360651674.1967760363915889653226265,1628,3000.0
46,2021-06-19,154106041.2431943288073205996430717,462318.1237295829864219617989292133,339686649.5591265375956834270876954,1460,3000.0
47,2021-06-20,219643037.2690348035338896334382206,658929.1118071044106016689003146595,357670135.1216327200538635789152674,1687,3000.0
48,2021-06-21,479392782.1695491708190895704709925,1438178.346508647512457268711412977,304465301.9672483922764018476908521,3244,3000.0
49,2021-06-22,346936627.9537528891801252616269922,1040809.883861258667540375784880977,318268136.5133128450623370773823714,2990,3000.0
50,2021-06-23,212440614.8667167680779638383863571,637321.8446001503042338915151590744,344171525.378677789595837525578088,2266,3000.0
51,2021-06-24,115255093.7121099077965311256462166,345765.2811363297233895933769386487,258260122.8832993921187947946379353,1551,3000.0
52,2021-06-25,155250167.1495556857803885166374744,465750.5014486670573411655499124228,249522791.7524310786983410594746082,1865,3000.0
53,2021-06-26,135155092.1337417859267569724794161,405465.2764012253577802709174382493,242074651.9374605604065092073465637,2373,3000.0
54,2021-06-27,116647104.5641036522718253304246895,349941.3136923109568154759912740692,258674421.1446112398602457270805994,1927,3000.0
55,2021-06-28,180313795.6348623332318304836072994,540941.3869045869996954914508218975,266803955.3027100542936828322297553,1950,3000.0
56,2021-06-29,135973069.4173809179364072379075341,407919.208252142753809221713722602,263408541.1595807436928902993274387,1672,3000.0
57,2021-06-30,161791134.9268832180080426346119374,485373.404780649654024127903835812,272982130.4888907173280944728728654,1659,3000.0
58,2021-07-01,135273211.8942599731709460713055479,405819.635682779919512838213916644,261408586.7518061682017739620458522,1471,3000.0
59,2021-07-02,105471636.5117161178397119323337401,316414.9095351483535191357970012201,267491812.4480277407900963797762507,1405,3000.0
60,2021-07-03,84986911.96797826334652483968219114,254960.7359039347900395745190465737,271403038.4488756999251792620326399,1103,3000.0
61,2021-07-04,106027239.7912941299033376515985345,318081.7193738823897100129547956034,276540053.60025513975207425576306,1477,3000.0
62,2021-07-05,122548031.4028095845298675589123512,367644.0942084287535896026767370531,269353693.4788522698594664281389561,1173,3000.0
63,2021-07-06,146127303.625907584159163219419465,438381.9108777227524774896582583948,277729513.1770040241415699688428226,881,3000.0
64,2021-07-07,95515969.82612020638616282973435145,286547.9094783606191584884892030541,278404414.8753399533543718835841284,823,3000.0
65,2021-07-08,165506124.8643110267123925708683022,496518.3745929330801371777126049063,267997418.3642334357452821118820546,1292,3000.0
66,2021-07-09,117559234.9517202979734888583199918,352677.7048551608939204665749599765,294049137.1490211331676541450963627,1111,3000.0
67,2021-07-10,170931719.7219344331772794322146945,512795.1591658032995318382966440832,290863282.7102558552698078455600876,1211,3000.0
68,2021-07-11,58866903.60770825947006678742523076,176600.7108231247784102003622756923,288694138.0765416475442105640342204,1049,3000.0
69,2021-07-12,80878460.47594774889422491047966432,242635.3814278432466826747314389924,270932997.3668744395985746181491202,861,3000.0
70,2021-07-13,97558554.21503707280703934159187415,292675.6626451112184211180247756214,289813686.5762707642664887089248547,1273,3000.0
71,2021-07-14,94342007.79216752519639975028906397,283026.0233765025755891992508671914,259685474.3208019616958801120766299,1073,3000.0
72,2021-07-15,110738605.7939924185689082058713904,332215.817381977255706724617614173,258699059.3035159493839189254570207,1032,3000.0
73,2021-07-16,77221364.06430321204299975744387883,231664.0921929096361289992723316362,251916393.849820518353028392696508,1009,3000.0
74,2021-07-17,75182008.8572873052583757298591324,225546.0265718619157751271895773983,254202535.6186549063088037514467377,1199,3000.0
75,2021-07-18,63352415.11841621609148449818434517,190057.2453552486482744534945530357,251557564.9958654642364567128396365,768,3000.0
76,2021-07-19,55571115.87114411208935123536951318,166713.3476134323362680537061085395,248295048.4532468984231107495814396,976,3000.0
77,2021-07-20,92376455.61312839831121116038179077,277129.3668393851949336334811453728,241304853.2812594807701475084916115,1160,3000.0
78,2021-07-21,171075001.1877294068998815070505268,513225.00356318822069964452115158,257309234.6457613228569345710675065,1326,3000.0
79,2021-07-22,121703919.1607687347213979051509624,365111.7574823062041641937154528857,259273502.8766465464320798610190935,1069,3000.0
80,2021-07-23,78913948.76518131729402130784764529,236741.8462955439518820639235429366,266242485.3828547497526788938502943,1153,3000.0
81,2021-07-24,80048856.62332539777780150986581135,240146.5698699761933334045295974335,273051647.1329789214664962661377728,970,3000.0
82,2021-07-25,57578073.84365848205928781108191751,172734.2215309754461778634332457526,278033561.5208901361098646285712008,967,3000.0
83,2021-07-26,232200042.8814322280926561206243697,696600.1286442966842779683618731089,288679039.8950888563222081100410245,1775,3000.0
84,2021-07-27,151822504.5824069272798507740886635,455467.5137472207818395523222659925,285355894.008536909620320816347519,1276,3000.0
85,2021-07-28,130468225.3899571598938803886865809,391404.6761698714796816411660597435,293566254.5012611791438441742856379,1077,3000.0
86,2021-07-29,66424323.16092354503646607505187846,199272.9694827706351093982251556364,296538914.0437082129723287598962127,865,3000.0
87,2021-07-30,100418922.5370090759115779426886111,301256.7676110272277347338280658335,304858156.2367775639230456613516174,935,3000.0
88,2021-07-31,69445285.2681115172344307698641902,208335.8558043345517032923095925694,295121206.3627731344889918289718429,930,3000.0
89,2021-08-01,145390462.4007103252776648310702159,436171.3872021309758329944932106466,289108550.9047337709366354052477549,1258,3000.0
90,2021-08-02,145342166.7174035584826894624651235,436026.5001522106754480683873953702,312634606.6357813342870142431182146,1162,3000.0
91,2021-08-03,182447476.3689373579132346560854405,547342.4291068120737397039682563214,309675891.7370229569956233448029237,1147,3000.0
92,2021-08-04,178267519.3564421238501144729230126,534802.5580693263715503434187690385,312687909.9913012407148542881022243,1243,3000.0
93,2021-08-05,230546480.0664461978890702837784248,691639.4401993385936672108513352752,317571055.8899150336562294848021147,1166,3000.0
94,2021-08-06,170017260.3129226074462980357187002,510051.7809387678223388941071560994,350958770.7104099799508075917663751,890,3000.0
95,2021-08-07,339362418.3868127358609871788318807,1018087.255160438207582961536495642,363327231.6093038283850591399532336,1559,3000.0
96,2021-08-08,220474533.3986038377802815680410107,661423.6001958115133408447041230352,358866070.5874595134430492843948321,1228,3000.0
97,2021-08-09,407772043.4825365195524331132399353,1223316.130447609558657299339719812,334210192.3207769776142105580048776,1387,3000.0
98,2021-08-10,185919798.2223362912426671484010129,557759.3946670088737280014452030373,333835275.8613786191656383901729989,998,3000.0
99,2021-08-11,132741508.6672251957042372984224549,398224.5260016755871127118952673648,344022121.4757176563356953197371277,771,3000.0
100,2021-08-12,226110087.9653782101282206137352566,678330.263896134630384661841205772,343379754.0722301229075660564932678,1104,3000.0
101,2021-08-13,139370061.1853400784874894709979098,418110.1835560202354624684129937283,348444364.064931494644071755137532,852,3000.0
102,2021-08-14,98020901.97566218970990825903662998,294062.7059269865691297247771098904,364991890.0674838032412599866384548,902,3000.0
103,2021-08-15,148291724.1054985824367711319057507,444875.1723164957473103133957172522,366444479.9826109362154900224529386,863,3000.0
104,2021-08-16,133340824.5129446200224654728826457,400022.4735388338600673964186479379,361159421.6778615717130853512417609,732,3000.0
105,2021-08-17,216359568.9488893792973482239863859,649078.7068466681378920446719591581,355436430.0796431696628586698790056,1073,3000.0
106,2021-08-18,177918298.6500721514958300387162415,533754.8959502164544874901161487249,357550874.7455035982888989187944974,1010,3000.0
107,2021-08-19,137922564.0446457328224398174318181,413767.692133937198467319452295455,370527520.9494151988012677711837116,841,3000.0
108,2021-08-20,105615553.9655029198187085392829991,316846.6618965087594561256178489954,368825033.9546160261321345755141409,848,3000.0
109,2021-08-21,77555551.79220903791918670335056836,232666.6553766271137575601100517047,365763528.476392436071545262333781,899,3000.0
110,2021-08-22,86067907.86303171875016251748377354,258203.7235890951562504875524513205,365301743.1747013304459140123241699,952,3000.0
111,2021-08-23,90020000.57798019313736198010922004,270060.0017339405794120859403276604,366592372.3539443953554210989446839,803,3000.0
112,2021-08-24,114285274.1776594450633104534798864,342855.8225329783351899313604396588,358640927.169227319729705707220249,828,3000.0
113,2021-08-25,119898040.2928430161705860097383888,359694.1208785290485117580292151672,360577999.3512016397045013444874777,975,3000.0
114,2021-08-26,122041477.1470877227362024203962551,366124.4314412631682086072611887662,355950181.8943172069787637947663736,790,3000.0
115,2021-08-27,97705092.52386562088543540759953859,293115.2775715968626563062227986153,367600012.0407482025110235231211516,578,3000.0
116,2021-08-28,40883773.67188958476511534039132552,122651.3210156687542953460211739765,369073945.1026026536053396146364307,363,3000.0
117,2021-08-29,90391832.15677505106862666150455201,271175.4964703251532058799845136565,374853837.1984838851280430882516284,546,3000.0
118,2021-08-30,134337555.6333148849886568678621045,403012.6668999446549659706035863125,377667030.0987524713633359828362686,629,3000.0
119,2021-08-31,220631131.1951810544179092300095322,661893.3935855431632537276900285952,381891300.413365130682369136641762,912,3000.0
120,2021-09-01,152051883.7716158395950310718877986,456155.6513148475187850932156633973,348866653.4998557183555273379144815,816,3000.0
121,2021-09-02,142711253.4764064475223981082136205,428133.7604292193425671943246408598,347703495.7808886743173080003381238,620,3000.0
122,2021-09-03,152297940.4972419328248241626981028,456893.8214917257984744724880943113,353702120.9331906220580422642310744,616,3000.0
123,2021-09-04,82868399.63826960531082686785955957,248605.1989148088159324806035786792,352226601.105471406540884888445202,423,3000.0
124,2021-09-05,61787607.92405914566034930626157163,185362.8237721774369810479187847146,357955206.5419417984527992364468722,415,3000.0
125,2021-09-06,54271112.97656648144383719730717992,162813.3389296994443315115919215395,345675253.5044367230165231213267186,395,3000.0
126,2021-09-07,432821953.0249596071169260330560735,1298465.859074878821350778099168229,281565932.4770752023671398367486293,1253,3000.0
127,2021-09-08,209862678.9213008792805306076610329,629588.0367639026378415918229830973,294426727.7527321171130805005286237,904,3000.0
128,2021-09-09,119352395.838787347496489220468989,358057.1875163620424894676614069681,295978357.2291060677721034772711971,498,3000.0
129,2021-09-10,170323623.8780450495715037138016936,510970.8716341351487145111414050808,287455301.0989040712857864781839096,756,3000.0
